pc_time_s,seq_id,module_id,status,tx_drops,Raw RH,Raw LH,Env RH,Env LH,Tau RH,Tau LH
20.120278,25084,0xF0,0x00,0,1.58200002,1.58400011,0.06860276,0.06132218,0.12398662,0.10541372
20.120278,25086,0xF0,0x00,0,1.57700002,1.58400011,0.06865959,0.06145328,0.12413160,0.10574817
20.120278,25088,0xF0,0x00,0,1.57700002,1.58700013,0.06874049,0.06155363,0.12433798,0.10600416
20.120278,25090,0xF0,0x00,0,1.57500005,1.58700013,0.06885646,0.06163311,0.12463382,0.10620692
20.120278,25092,0xF0,0x00,0,1.57600009,1.58500004,0.06898369,0.06171870,0.12495839,0.10642526
20.120278,25094,0xF0,0x00,0,1.57800007,1.58600008,0.06909651,0.06179717,0.12524621,0.10662542
20.120278,25096,0xF0,0x00,0,1.57700002,1.58300006,0.06920908,0.06190081,0.12553337,0.10688981
20.120278,25098,0xF0,0x00,0,1.58000004,1.57800007,0.06928977,0.06207057,0.12573922,0.10732289
20.120278,25100,0xF0,0x00,0,1.57800007,1.58000004,0.06936945,0.06226090,0.12594247,0.10780843
20.120278,25102,0xF0,0x00,0,1.58100009,1.58200002,0.06941709,0.06244218,0.12606400,0.10827087
20.130212,25104,0xF0,0x00,0,1.58000004,1.58800006,0.06945377,0.06255464,0.12615757,0.10855775
20.130212,25106,0xF0,0x00,0,1.57700002,1.58300006,0.06951357,0.06267249,0.12631012,0.10885838
20.130212,25108,0xF0,0x00,0,1.57900012,1.58400011,0.06956729,0.06278243,0.12644717,0.10913885
20.130212,25110,0xF0,0x00,0,1.57800007,1.58500004,0.06962674,0.06287596,0.12659883,0.10937746
20.130212,25112,0xF0,0x00,0,1.57700002,1.58500004,0.06969947,0.06295795,0.12678435,0.10958660
20.130212,25114,0xF0,0x00,0,1.57300007,1.58100009,0.06982078,0.06307241,0.12709382,0.10987860
20.130212,25116,0xF0,0x00,0,1.58000004,1.58100009,0.06990087,0.06320666,0.12729813,0.11022107
20.130212,25118,0xF0,0x00,0,1.58100009,1.58300006,0.06994337,0.06333192,0.12740655,0.11054062
20.130212,25120,0xF0,0x00,0,1.57800007,1.58600008,0.06999175,0.06341956,0.12752996,0.11076418
20.130212,25122,0xF0,0x00,0,1.57400012,1.58500004,0.07008418,0.06349220,0.12776576,0.11094949
20.140235,25124,0xF0,0x00,0,1.57900012,1.58000004,0.07015315,0.06360538,0.12794170,0.11123820
20.140235,25126,0xF0,0x00,0,1.57700002,1.58900011,0.07022665,0.06365185,0.12812921,0.11135677
20.140235,25128,0xF0,0x00,0,1.58100009,1.57800007,0.07026158,0.06376690,0.12821832,0.11165024
20.140235,25130,0xF0,0x00,0,1.57800007,1.58500004,0.07030183,0.06385369,0.12832099,0.11187165
20.140235,25132,0xF0,0x00,0,1.58100009,1.58300006,0.07031453,0.06394175,0.12835340,0.11209629
20.140235,25134,0xF0,0x00,0,1.58100009,1.57700002,0.07030933,0.06409086,0.12834014,0.11247668
20.140235,25136,0xF0,0x00,0,1.58000004,1.58100009,0.07030283,0.06423708,0.12832354,0.11284970
20.140235,25138,0xF0,0x00,0,1.58100009,1.57800007,0.07028536,0.06441052,0.12827897,0.11329215
20.140235,25140,0xF0,0x00,0,1.57800007,1.58600008,0.07029155,0.06451824,0.12829477,0.11356695
20.140235,25142,0xF0,0x00,0,1.58000004,1.58700013,0.07029258,0.06457227,0.12829739,0.11370479
20.150214,25144,0xF0,0x00,0,1.57700002,1.57900012,0.07032082,0.06467263,0.12836945,0.11396079
20.150214,25146,0xF0,0x00,0,1.57700002,1.57900012,0.07036635,0.06480184,0.12848558,0.11429042
20.150214,25148,0xF0,0x00,0,1.58100009,1.58400011,0.07038180,0.06489743,0.12852499,0.11453424
20.150214,25150,0xF0,0x00,0,1.57700002,1.58100009,0.07041844,0.06500089,0.12861846,0.11479819
20.150214,25152,0xF0,0x00,0,1.57200003,1.57700002,0.07051933,0.06514915,0.12887584,0.11517640
20.150214,25154,0xF0,0x00,0,1.57900012,1.57900012,0.07058932,0.06530443,0.12905438,0.11557252
20.150214,25156,0xF0,0x00,0,1.57700002,1.57900012,0.07065904,0.06546264,0.12923224,0.11597613
20.150214,25158,0xF0,0x00,0,1.58000004,1.58000004,0.07069732,0.06561095,0.12932989,0.11635447
20.150214,25160,0xF0,0x00,0,1.58300006,1.56900012,0.07068434,0.06586345,0.12929676,0.11699858
20.150214,25162,0xF0,0x00,0,1.58100009,1.58000004,0.07065880,0.06606850,0.12923163,0.11752169
20.160151,25164,0xF0,0x00,0,1.58200002,1.58000004,0.07061522,0.06624086,0.12912047,0.11796138
20.160151,25166,0xF0,0x00,0,1.58100009,1.57600009,0.07057066,0.06643113,0.12900677,0.11844675
20.160151,25168,0xF0,0x00,0,1.58000004,1.58100009,0.07053608,0.06658006,0.12891857,0.11882669
20.160151,25170,0xF0,0x00,0,1.57800007,1.57700002,0.07052869,0.06674157,0.12889972,0.11923870
20.160151,25172,0xF0,0x00,0,1.58200002,1.58400011,0.07049816,0.06683822,0.12882185,0.11948525
20.160151,25174,0xF0,0x00,0,1.57500005,1.57800007,0.07052433,0.06695317,0.12888859,0.11977851
20.160151,25176,0xF0,0x00,0,1.58100009,1.58300006,0.07052568,0.06702782,0.12889203,0.11996894
20.160151,25178,0xF0,0x00,0,1.57500005,1.58800006,0.07057214,0.06702476,0.12901056,0.11996112
20.160151,25180,0xF0,0x00,0,1.57700002,1.58300006,0.07062685,0.06702253,0.12915012,0.11995544
20.160151,25182,0xF0,0x00,0,1.58000004,1.57500005,0.07065576,0.06710237,0.12922388,0.12015910
20.170232,25184,0xF0,0x00,0,1.57900012,1.57900012,0.07067793,0.06719360,0.12928042,0.12039183
20.170232,25186,0xF0,0x00,0,1.57900012,1.58200002,0.07069550,0.06726068,0.12932527,0.12056295
20.170232,25188,0xF0,0x00,0,1.58200002,1.58100009,0.07067938,0.06732167,0.12928413,0.12071855
20.170232,25190,0xF0,0x00,0,1.58400011,1.58000004,0.07062130,0.06738832,0.12913597,0.12088857
20.170232,25192,0xF0,0x00,0,1.57600009,1.57400012,0.07061825,0.06751906,0.12912819,0.12122209
20.170232,25194,0xF0,0x00,0,1.57800007,1.58300006,0.07063036,0.06759813,0.12915908,0.12142379
20.170232,25196,0xF0,0x00,0,1.57700002,1.57700002,0.07066231,0.06770418,0.12924059,0.12169433
20.170232,25198,0xF0,0x00,0,1.58100009,1.58500004,0.07066599,0.06774505,0.12924998,0.12179860
20.170232,25200,0xF0,0x00,0,1.57600009,1.57600009,0.07070234,0.06783515,0.12934269,0.12202845
20.170232,25202,0xF0,0x00,0,1.58000004,1.58100009,0.07071863,0.06790516,0.12938426,0.12220703
20.180102,25204,0xF0,0x00,0,1.58200002,1.57600009,0.07070144,0.06801242,0.12934041,0.12248068
20.180102,25206,0xF0,0x00,0,1.57900012,1.57500005,0.07069340,0.06815283,0.12931989,0.12283885
20.180102,25208,0xF0,0x00,0,1.57900012,1.57600009,0.07069132,0.06830300,0.12931460,0.12322193
20.180102,25210,0xF0,0x00,0,1.57700002,1.58000004,0.07071351,0.06841718,0.12937120,0.12351320
20.180102,25212,0xF0,0x00,0,1.58000004,1.57800007,0.07072055,0.06852735,0.12938917,0.12379426
20.180102,25214,0xF0,0x00,0,1.58200002,1.57700002,0.07069738,0.06864401,0.12933005,0.12409186
20.180102,25216,0xF0,0x00,0,1.57900012,1.58100009,0.07068551,0.06872290,0.12929977,0.12429312
20.180102,25218,0xF0,0x00,0,1.57700002,1.57700002,0.07070144,0.06881738,0.12934040,0.12453414
20.180102,25220,0xF0,0x00,0,1.58000004,1.57800007,0.07070456,0.06891077,0.12934837,0.12477237
20.180102,25222,0xF0,0x00,0,1.57500005,1.57300007,0.07075035,0.06905345,0.12946518,0.12513635
20.190096,25224,0xF0,0x00,0,1.57900012,1.57500005,0.07078243,0.06920610,0.12954701,0.12552576
20.190096,25226,0xF0,0x00,0,1.58000004,1.57600009,0.07079516,0.06935343,0.12957948,0.12590161
20.190096,25228,0xF0,0x00,0,1.57800007,1.57600009,0.07081565,0.06949583,0.12963174,0.12626489
20.190096,25230,0xF0,0x00,0,1.58000004,1.57500005,0.07082056,0.06964380,0.12964427,0.12664233
20.190096,25232,0xF0,0x00,0,1.57600009,1.57600009,0.07085612,0.06978365,0.12973499,0.12699911
20.190096,25234,0xF0,0x00,0,1.58000004,1.57700002,0.07087034,0.06990665,0.12977126,0.12731288
20.190096,25236,0xF0,0x00,0,1.57400012,1.57500005,0.07093178,0.07003791,0.12992801,0.12764773
20.190096,25238,0xF0,0x00,0,1.57800007,1.58200002,0.07098230,0.07010183,0.13005689,0.12781081
20.190096,25240,0xF0,0x00,0,1.57800007,1.58300006,0.07102527,0.07011148,0.13016650,0.12783539
20.190096,25242,0xF0,0x00,0,1.58100009,1.57500005,0.07103235,0.07016750,0.13018458,0.12797832
20.200105,25244,0xF0,0x00,0,1.57700002,1.57900012,0.07105698,0.07021213,0.13024738,0.12809218
20.200105,25246,0xF0,0x00,0,1.57900012,1.58000004,0.07107228,0.07023877,0.13028643,0.12816013
20.200105,25248,0xF0,0x00,0,1.57300007,1.57700002,0.07114255,0.07028409,0.13046569,0.12827574
20.200105,25250,0xF0,0x00,0,1.57600009,1.58000004,0.07121700,0.07031044,0.13065562,0.12834294
20.200105,25252,0xF0,0x00,0,1.58600008,1.57300007,0.07119150,0.07039560,0.13059057,0.12856020
20.200105,25254,0xF0,0x00,0,1.57300007,1.57800007,0.07123423,0.07046688,0.13069957,0.12874204
20.200105,25256,0xF0,0x00,0,1.57800007,1.57500005,0.07126961,0.07055907,0.13078982,0.12897721
20.200105,25258,0xF0,0x00,0,1.58200002,1.57700002,0.07125912,0.07064342,0.13076305,0.12919238
20.200105,25260,0xF0,0x00,0,1.57700002,1.57700002,0.07127009,0.07072185,0.13079104,0.12939247
20.200105,25262,0xF0,0x00,0,1.56900012,1.58600008,0.07137630,0.07070397,0.13106199,0.12934686
20.210036,25264,0xF0,0x00,0,1.57400012,1.57800007,0.07149194,0.07070564,0.13135700,0.12935111
20.210036,25266,0xF0,0x00,0,1.57600009,1.57400012,0.07159211,0.07076065,0.13161251,0.12949146
20.210036,25268,0xF0,0x00,0,1.58100009,1.57400012,0.07163032,0.07084953,0.13171001,0.12971818
20.210036,25270,0xF0,0x00,0,1.57600009,1.57100010,0.07167912,0.07098992,0.13183449,0.13007633
20.210036,25272,0xF0,0x00,0,1.57600009,1.58100009,0.07173426,0.07106023,0.13197514,0.13025568
20.210036,25274,0xF0,0x00,0,1.57700002,1.57400012,0.07178272,0.07115592,0.13209878,0.13049980
20.210036,25276,0xF0,0x00,0,1.57100010,1.57700002,0.07188753,0.07123645,0.13236615,0.13070524
20.210036,25278,0xF0,0x00,0,1.57700002,1.57200003,0.07196649,0.07135732,0.13256757,0.13101357
20.210036,25280,0xF0,0x00,0,1.57900012,1.57500005,0.07200759,0.07147243,0.13267243,0.13130721
20.210036,25282,0xF0,0x00,0,1.58100009,1.57800007,0.07200346,0.07155207,0.13266189,0.13151038
20.220033,25284,0xF0,0x00,0,1.58000004,1.57100010,0.07198039,0.07167934,0.13260303,0.13183504
20.220033,25286,0xF0,0x00,0,1.57800007,1.58000004,0.07196569,0.07174435,0.13256554,0.13200088
20.220033,25288,0xF0,0x00,0,1.58200002,1.57600009,0.07191581,0.07180927,0.13243827,0.13216650
20.220033,25290,0xF0,0x00,0,1.57800007,1.57400012,0.07188448,0.07189386,0.13235836,0.13238229
20.220033,25292,0xF0,0x00,0,1.57800007,1.57200003,0.07186544,0.07201065,0.13230979,0.13268022
20.220033,25294,0xF0,0x00,0,1.58100009,1.57900012,0.07182396,0.07207571,0.13220398,0.13284621
20.220033,25296,0xF0,0x00,0,1.58900011,1.57800007,0.07168691,0.07211691,0.13185436,0.13295130
20.220033,25298,0xF0,0x00,0,1.58000004,1.58000004,0.07158130,0.07212193,0.13158494,0.13296409
20.220033,25300,0xF0,0x00,0,1.58200002,1.57500005,0.07147666,0.07215448,0.13131800,0.13304715
20.220033,25302,0xF0,0x00,0,1.57900012,1.57400012,0.07140429,0.07221467,0.13113341,0.13320069
20.230042,25304,0xF0,0x00,0,1.58100009,1.57500005,0.07133310,0.07228188,0.13095179,0.13337214
20.230042,25306,0xF0,0x00,0,1.57900012,1.57700002,0.07128377,0.07233257,0.13082595,0.13350146
20.230042,25308,0xF0,0x00,0,1.57700002,1.58100009,0.07126943,0.07233132,0.13078937,0.13349825
20.230042,25310,0xF0,0x00,0,1.58100009,1.57200003,0.07123705,0.07238826,0.13070676,0.13364352
20.230042,25312,0xF0,0x00,0,1.57900012,1.57500005,0.07121374,0.07245161,0.13064730,0.13380514
20.230042,25314,0xF0,0x00,0,1.58200002,1.57200003,0.07116596,0.07254902,0.13052541,0.13405363
20.230042,25316,0xF0,0x00,0,1.58000004,1.57300007,0.07112325,0.07265722,0.13041645,0.13432963
20.230042,25318,0xF0,0x00,0,1.57900012,1.57600009,0.07109443,0.07274071,0.13034293,0.13454263
20.230042,25320,0xF0,0x00,0,1.57700002,1.57400012,0.07109525,0.07282779,0.13034503,0.13476476
20.230042,25322,0xF0,0x00,0,1.57900012,1.57700002,0.07109481,0.07288572,0.13034390,0.13491255
20.239946,25324,0xF0,0x00,0,1.57900012,1.57700002,0.07109356,0.07292427,0.13034071,0.13501090
20.239946,25326,0xF0,0x00,0,1.58000004,1.57500005,0.07108161,0.07297029,0.13031022,0.13512830
20.239946,25328,0xF0,0x00,0,1.58400011,1.57500005,0.07102212,0.07302067,0.13015848,0.13525680
20.239946,25330,0xF0,0x00,0,1.58100009,1.57700002,0.07096314,0.07305296,0.13000800,0.13533917
20.239946,25332,0xF0,0x00,0,1.58100009,1.57300007,0.07090507,0.07311401,0.12985988,0.13549492
20.239946,25334,0xF0,0x00,0,1.58300006,1.57600009,0.07082782,0.07316242,0.12966280,0.13561842
20.239946,25336,0xF0,0x00,0,1.58000004,1.57200003,0.07076954,0.07324295,0.12951413,0.13582385
20.239946,25338,0xF0,0x00,0,1.58200002,1.57100010,0.07070372,0.07335356,0.12934622,0.13610601
20.239946,25340,0xF0,0x00,0,1.57800007,1.57300007,0.07067445,0.07346208,0.12927155,0.13638286
20.249357,25342,0xF0,0x00,0,1.57800007,1.57700002,0.07066907,0.07352740,0.12925783,0.13654947
20.249357,25344,0xF0,0x00,0,1.58500004,1.57500005,0.07060784,0.07358454,0.12910163,0.13669527
20.249357,25346,0xF0,0x00,0,1.57800007,1.56900012,0.07058252,0.07369696,0.12903704,0.13698204
20.249357,25348,0xF0,0x00,0,1.58500004,1.57000005,0.07050930,0.07383372,0.12885025,0.13733092
20.249357,25350,0xF0,0x00,0,1.58800006,1.57700002,0.07037535,0.07391346,0.12850855,0.13753434
20.249357,25352,0xF0,0x00,0,1.58300006,1.57600009,0.07025453,0.07396580,0.12820034,0.13766783
20.249357,25354,0xF0,0x00,0,1.57800007,1.57800007,0.07019436,0.07397953,0.12804684,0.13770288
20.249357,25356,0xF0,0x00,0,1.58500004,1.57600009,0.07010262,0.07398860,0.12781280,0.13772602
20.249357,25358,0xF0,0x00,0,1.58300006,1.57300007,0.07001181,0.07402514,0.12758115,0.13781923
20.249357,25360,0xF0,0x00,0,1.57800007,1.57200003,0.06997348,0.07408921,0.12748335,0.13798267
20.259319,25362,0xF0,0x00,0,1.57800007,1.57600009,0.06996939,0.07412963,0.12747292,0.13808580
20.259319,25364,0xF0,0x00,0,1.58000004,1.57500005,0.06996706,0.07416458,0.12746699,0.13817495
20.259319,25366,0xF0,0x00,0,1.58200002,1.57200003,0.06994551,0.07422622,0.12741202,0.13833219
20.259319,25368,0xF0,0x00,0,1.58000004,1.57600009,0.06993217,0.07426368,0.12737799,0.13842775
20.259319,25370,0xF0,0x00,0,1.58600008,1.57800007,0.06986312,0.07426478,0.12720184,0.13843057
20.259319,25372,0xF0,0x00,0,1.57800007,1.57400012,0.06984033,0.07428317,0.12714371,0.13847747
20.259319,25374,0xF0,0x00,0,1.57900012,1.57300007,0.06983745,0.07432272,0.12713635,0.13857836
20.259319,25376,0xF0,0x00,0,1.58000004,1.57200003,0.06983724,0.07438570,0.12713583,0.13873902
20.259319,25378,0xF0,0x00,0,1.57800007,1.57300007,0.06985915,0.07445297,0.12719171,0.13891062
20.259319,25380,0xF0,0x00,0,1.57800007,1.57100010,0.06989509,0.07454270,0.12728339,0.13913955
20.269319,25382,0xF0,0x00,0,1.57600009,1.57600009,0.06996010,0.07459507,0.12744924,0.13927314
20.269319,25384,0xF0,0x00,0,1.57900012,1.57100010,0.07001264,0.07467374,0.12758328,0.13947383
20.269319,25386,0xF0,0x00,0,1.57600009,1.57400012,0.07008717,0.07473801,0.12777340,0.13963778
20.269319,25388,0xF0,0x00,0,1.57900012,1.57200003,0.07014456,0.07481272,0.12791978,0.13982835
20.269319,25390,0xF0,0x00,0,1.57800007,1.57200003,0.07020049,0.07489339,0.12806247,0.14003417
20.269319,25392,0xF0,0x00,0,1.58000004,1.57100010,0.07023453,0.07498728,0.12814930,0.14027369
20.269319,25394,0xF0,0x00,0,1.57600009,1.57200003,0.07029486,0.07507856,0.12830320,0.14050654
20.269319,25396,0xF0,0x00,0,1.58000004,1.57000005,0.07033078,0.07518760,0.12839484,0.14078470
20.269319,25398,0xF0,0x00,0,1.57500005,1.57500005,0.07040153,0.07525604,0.12857533,0.14095929
20.269319,25400,0xF0,0x00,0,1.57600009,1.57500005,0.07048384,0.07529759,0.12878531,0.14106528
20.279297,25402,0xF0,0x00,0,1.57600009,1.56500006,0.07057278,0.07542326,0.12901218,0.14138585
20.279297,25404,0xF0,0x00,0,1.57700002,1.57500005,0.07065489,0.07550003,0.12922166,0.14158170
20.279297,25406,0xF0,0x00,0,1.57700002,1.57200003,0.07073177,0.07557503,0.12941776,0.14177305
20.279297,25408,0xF0,0x00,0,1.58000004,1.57200003,0.07077391,0.07564813,0.12952527,0.14195950
20.279297,25410,0xF0,0x00,0,1.57800007,1.56600010,0.07081359,0.07578039,0.12962651,0.14229691
20.279297,25412,0xF0,0x00,0,1.57900012,1.57900012,0.07084109,0.07581702,0.12969665,0.14239036
20.279297,25414,0xF0,0x00,0,1.58100009,1.57000005,0.07084008,0.07588327,0.12969407,0.14255936
20.279297,25416,0xF0,0x00,0,1.58100009,1.57300007,0.07082067,0.07593740,0.12964457,0.14269744
20.279297,25418,0xF0,0x00,0,1.58200002,1.57900012,0.07077941,0.07592201,0.12953931,0.14265819
20.279297,25420,0xF0,0x00,0,1.57800007,1.56800008,0.07076523,0.07597401,0.12950313,0.14279084
20.289268,25422,0xF0,0x00,0,1.57900012,1.57000005,0.07075846,0.07604858,0.12948588,0.14298108
20.289268,25424,0xF0,0x00,0,1.57600009,1.57500005,0.07078712,0.07608601,0.12955900,0.14307657
20.289268,25426,0xF0,0x00,0,1.57900012,1.57500005,0.07080778,0.07609910,0.12961170,0.14310995
20.289268,25428,0xF0,0x00,0,1.57800007,1.57300007,0.07083327,0.07611672,0.12967670,0.14315489
20.289268,25430,0xF0,0x00,0,1.57800007,1.57100010,0.07086159,0.07615747,0.12974897,0.14325884
20.289268,25432,0xF0,0x00,0,1.57900012,1.57100010,0.07088128,0.07621272,0.12979917,0.14339979
20.289268,25434,0xF0,0x00,0,1.57800007,1.56900012,0.07090537,0.07629714,0.12986064,0.14361516
20.289268,25436,0xF0,0x00,0,1.58000004,1.57400012,0.07091170,0.07634859,0.12987678,0.14374641
20.289268,25438,0xF0,0x00,0,1.58000004,1.57200003,0.07090649,0.07639860,0.12986349,0.14387399
20.289268,25440,0xF0,0x00,0,1.57900012,1.57300007,0.07090408,0.07643700,0.12985733,0.14397195
20.299218,25442,0xF0,0x00,0,1.57600009,1.56700003,0.07093406,0.07652865,0.12993383,0.14420572
20.299218,25444,0xF0,0x00,0,1.58000004,1.57100010,0.07094389,0.07661296,0.12995890,0.14442080
20.299218,25446,0xF0,0x00,0,1.57600009,1.57200003,0.07098138,0.07668149,0.13005453,0.14459562
20.299218,25448,0xF0,0x00,0,1.58100009,1.57300007,0.07098537,0.07672895,0.13006473,0.14471669
20.299218,25450,0xF0,0x00,0,1.57900012,1.57500005,0.07098810,0.07674196,0.13007167,0.14474989
20.299218,25452,0xF0,0x00,0,1.57500005,1.56900012,0.07103073,0.07679373,0.13018043,0.14488196
20.299218,25454,0xF0,0x00,0,1.57800007,1.57300007,0.07106811,0.07682924,0.13027579,0.14497255
20.299218,25456,0xF0,0x00,0,1.57900012,1.57300007,0.07109153,0.07685389,0.13033554,0.14503542
20.299218,25458,0xF0,0x00,0,1.57900012,1.57300007,0.07110571,0.07687128,0.13037172,0.14507978
20.299218,25460,0xF0,0x00,0,1.57800007,1.57100010,0.07112397,0.07690419,0.13041830,0.14516373
20.309224,25462,0xF0,0x00,0,1.57600009,1.57300007,0.07116506,0.07692640,0.13052310,0.14522040
20.309224,25464,0xF0,0x00,0,1.58000004,1.56700003,0.07117970,0.07700261,0.13056044,0.14541481
20.309224,25466,0xF0,0x00,0,1.57500005,1.57700002,0.07122806,0.07701100,0.13068384,0.14543621
20.309224,25468,0xF0,0x00,0,1.57600009,1.57000005,0.07128751,0.07704686,0.13083549,0.14552771
20.309224,25470,0xF0,0x00,0,1.57800007,1.56700003,0.07133313,0.07713066,0.13095187,0.14574148
20.309224,25472,0xF0,0x00,0,1.58000004,1.57600009,0.07134898,0.07715283,0.13099229,0.14579803
20.309224,25474,0xF0,0x00,0,1.57900012,1.57300007,0.07135565,0.07716557,0.13100931,0.14583054
20.309224,25476,0xF0,0x00,0,1.58200002,1.57100010,0.07132576,0.07719249,0.13093306,0.14589919
20.309224,25478,0xF0,0x00,0,1.57800007,1.56800008,0.07131335,0.07725883,0.13090140,0.14606845
20.309224,25480,0xF0,0x00,0,1.57800007,1.57200003,0.07131234,0.07730919,0.13089882,0.14619692
20.319206,25482,0xF0,0x00,0,1.57600009,1.57400012,0.07133906,0.07732835,0.13096699,0.14624578
20.319206,25484,0xF0,0x00,0,1.58100009,1.57300007,0.07133248,0.07733735,0.13095020,0.14626876
20.319206,25486,0xF0,0x00,0,1.57700002,1.57300007,0.07134522,0.07733973,0.13098270,0.14627482
20.319206,25488,0xF0,0x00,0,1.57800007,1.57000005,0.07136010,0.07736837,0.13102067,0.14634788
20.319206,25490,0xF0,0x00,0,1.57800007,1.56600010,0.07137623,0.07745442,0.13106181,0.14656739
20.319206,25492,0xF0,0x00,0,1.57800007,1.57200003,0.07139298,0.07751550,0.13110456,0.14672321
20.319206,25494,0xF0,0x00,0,1.57800007,1.57800007,0.07140998,0.07749870,0.13114791,0.14668036
20.319206,25496,0xF0,0x00,0,1.58100009,1.57300007,0.07139639,0.07748279,0.13111323,0.14663976
20.319206,25498,0xF0,0x00,0,1.58500004,1.57200003,0.07132245,0.07747779,0.13092461,0.14662701
20.319206,25500,0xF0,0x00,0,1.57900012,1.57400012,0.07127146,0.07745951,0.13079453,0.14658037
20.329335,25502,0xF0,0x00,0,1.57600009,1.57100010,0.07126635,0.07746340,0.13078152,0.14659031
20.329335,25504,0xF0,0x00,0,1.58100009,1.57300007,0.07123997,0.07746120,0.13071421,0.14658469
20.329335,25506,0xF0,0x00,0,1.57900012,1.57300007,0.07122050,0.07745507,0.13066454,0.14656906
20.329335,25508,0xF0,0x00,0,1.57900012,1.57100010,0.07120569,0.07746686,0.13062677,0.14659913
20.329335,25510,0xF0,0x00,0,1.57900012,1.57300007,0.07119404,0.07746971,0.13059704,0.14660640
20.329335,25512,0xF0,0x00,0,1.57800007,1.58300006,0.07119473,0.07736487,0.13059881,0.14633895
20.329335,25514,0xF0,0x00,0,1.57700002,1.57700002,0.07121357,0.07725275,0.13064687,0.14605294
20.329335,25516,0xF0,0x00,0,1.58300006,1.56700003,0.07118279,0.07723897,0.13056836,0.14601777
20.329335,25518,0xF0,0x00,0,1.58000004,1.56700003,0.07115088,0.07728878,0.13048695,0.14614484
20.329335,25520,0xF0,0x00,0,1.58000004,1.56800008,0.07111857,0.07736892,0.13040452,0.14634927
20.339262,25522,0xF0,0x00,0,1.57300007,1.57200003,0.07115764,0.07742705,0.13050419,0.14649758
20.339262,25524,0xF0,0x00,0,1.58200002,1.57300007,0.07115068,0.07746021,0.13048643,0.14658216
20.339262,25526,0xF0,0x00,0,1.57600009,1.57400012,0.07117522,0.07746672,0.13054903,0.14659877
20.339262,25528,0xF0,0x00,0,1.57700002,1.57500005,0.07120964,0.07744579,0.13063683,0.14654538
20.339262,25530,0xF0,0x00,0,1.58100009,1.57000005,0.07120933,0.07745831,0.13063607,0.14657731
20.339262,25532,0xF0,0x00,0,1.57900012,1.57400012,0.07120700,0.07745153,0.13063011,0.14656001
20.339262,25534,0xF0,0x00,0,1.58000004,1.57200003,0.07119320,0.07745274,0.13059491,0.14656311
20.339262,25536,0xF0,0x00,0,1.58100009,1.57400012,0.07116195,0.07743872,0.13051517,0.14652735
20.339262,25538,0xF0,0x00,0,1.57700002,1.57100010,0.07116051,0.07744558,0.13051151,0.14654484
20.339262,25540,0xF0,0x00,0,1.57300007,1.57000005,0.07121908,0.07747603,0.13066092,0.14662252
20.349437,25542,0xF0,0x00,0,1.58300006,1.57500005,0.07121388,0.07747045,0.13064764,0.14660829
20.349437,25544,0xF0,0x00,0,1.57800007,1.57700002,0.07121854,0.07742130,0.13065952,0.14648290
20.349437,25546,0xF0,0x00,0,1.57700002,1.57200003,0.07123969,0.07739548,0.13071349,0.14641705
20.349437,25548,0xF0,0x00,0,1.58000004,1.57100010,0.07124071,0.07739517,0.13071609,0.14641625
20.349437,25550,0xF0,0x00,0,1.57700002,1.57600009,0.07125929,0.07736038,0.13076349,0.14632750
20.349437,25552,0xF0,0x00,0,1.57800007,1.56600010,0.07127883,0.07740557,0.13081333,0.14644279
20.349437,25554,0xF0,0x00,0,1.57700002,1.57300007,0.07130896,0.07743060,0.13089021,0.14650662
20.349437,25556,0xF0,0x00,0,1.57800007,1.57300007,0.07133545,0.07744236,0.13095778,0.14653665
20.349437,25558,0xF0,0x00,0,1.57500005,1.57600009,0.07138988,0.07741488,0.13109663,0.14646652
20.349437,25560,0xF0,0x00,0,1.58000004,1.57100010,0.07141083,0.07741329,0.13115008,0.14646247
20.359221,25562,0xF0,0x00,0,1.57800007,1.57300007,0.07143036,0.07740805,0.13119988,0.14644912
20.359221,25564,0xF0,0x00,0,1.57700002,1.57300007,0.07145894,0.07740052,0.13127281,0.14642990
20.359221,25566,0xF0,0x00,0,1.57400012,1.56400013,0.07152366,0.07748327,0.13143790,0.14664100
20.359221,25568,0xF0,0x00,0,1.57700002,1.57500005,0.07158045,0.07751137,0.13158280,0.14671268
20.359221,25570,0xF0,0x00,0,1.57700002,1.57000005,0.07163157,0.07755485,0.13171318,0.14682360
20.359221,25572,0xF0,0x00,0,1.57600009,1.57700002,0.07168867,0.07753650,0.13185886,0.14677678
20.359221,25574,0xF0,0x00,0,1.57700002,1.56400013,0.07173888,0.07761089,0.13198695,0.14696655
20.359221,25576,0xF0,0x00,0,1.57400012,1.57300007,0.07181469,0.07765266,0.13218033,0.14707312
20.359221,25578,0xF0,0x00,0,1.57800007,1.56800008,0.07186549,0.07772391,0.13230993,0.14725485
20.359221,25580,0xF0,0x00,0,1.57800007,1.57000005,0.07189964,0.07779306,0.13239703,0.14743128
20.369093,25582,0xF0,0x00,0,1.57700002,1.57700002,0.07193288,0.07778884,0.13248184,0.14742053
20.369093,25584,0xF0,0x00,0,1.57600009,1.56900012,0.07197540,0.07781884,0.13259029,0.14749704
20.369093,25586,0xF0,0x00,0,1.57800007,1.57100010,0.07200307,0.07785023,0.13266090,0.14757711
20.369093,25588,0xF0,0x00,0,1.57300007,1.56800008,0.07207184,0.07791276,0.13283634,0.14773664
